node_id,betweenness_centrality,longitude,latitude,rank,criticality
5634719404,0.0227345109651362,3.7658334,6.4760232,2547,Medium
3735677155,0.0227322192346527,3.7653541,6.476075,2548,Medium
5564105277,0.0227165174772812,3.5169317,6.6449972,2549,Medium
8932816921,0.0227103003074549,3.7634889,6.4762128,2550,Medium
4555481964,0.0227090750258103,3.5173322,6.6462104,2551,Medium
4352717663,0.0227051042056657,3.2631748,6.5967907,2552,Medium
5633149164,0.0227017006455419,3.7604489,6.4762696,2553,Medium
2297611808,0.0226995223670626,3.2626156,6.5963045,2554,Medium
5632858191,0.0226970264229717,3.7612443,6.4762833,2555,Medium
13167975359,0.0226957784509263,3.6092118,6.6032291,2556,Medium
4350845679,0.022693736314852,3.2623292,6.5959574,2557,Medium
1288399736,0.0226932371260338,3.280005,6.5136901,2558,Medium
4352719623,0.0226855677705546,3.2620336,6.5956962,2559,Medium
3735677150,0.022685522389753,3.7542322,6.4758343,2560,Medium
4555481904,0.0226851593433397,3.5178841,6.6480261,2561,Medium
13167975352,0.0226845240121166,3.6118235,6.6029247,2562,Medium
3735677159,0.0226837752288894,3.7584174,6.4761999,2563,Medium
2863583697,0.0226818919256208,3.5160246,6.6425525,2564,Medium
1258923303,0.02268186923522,3.5174314,6.6465301,2565,Medium
4350845680,0.02267417718934,3.2617526,6.5955403,2566,Medium
4555481966,0.0226732241925053,3.5174985,6.6467899,2567,Medium
2869614572,0.0226711366756293,3.5181275,6.6488746,2568,Medium
84696934,0.0226705694156087,3.3575309,6.5121072,2569,Medium
3743531737,0.022664533768989,3.3547024,6.5484487,2570,Medium
2297611774,0.0226599956888238,3.2615608,6.5954936,2571,Medium
1258923331,0.0226510783612992,3.5164564,6.6436175,2572,Medium
4552777558,0.0226473571355638,3.5166201,6.6440498,2573,Medium
4351700180,0.0226373733592003,3.2611277,6.5954551,2574,Medium
13186302216,0.0226214446978205,3.8025577,6.4713428,2575,Medium
3735677157,0.0226145468159695,3.7580531,6.4761736,2576,Medium
5576802518,0.0226067640084862,3.3553092,6.5154929,2577,Medium
4347175271,0.0226000930306433,3.2498288,6.560247,2578,Medium
4347175219,0.0225841416788627,3.2479566,6.5548915,2579,Medium
1657488196,0.0225762681097761,3.3426874,6.5289438,2580,Medium
13816586481,0.0225651271229706,3.2853582,6.4761811,2581,Medium
11072498301,0.0225527381641196,3.7536406,6.4757714,2582,Medium
11397431009,0.0225422778893389,3.34573,6.5292059,2583,Medium
3353844238,0.0225306830945168,3.3236512,6.4634254,2584,Medium
8184659503,0.0225300931440953,3.7524725,6.4756472,2585,Medium
13172860645,0.0225292535992648,3.2830617,6.475448,2586,Medium
1073170759,0.022523104500641,3.2826555,6.4754145,2587,Medium
13521689268,0.0225193605845047,3.3256219,6.4647834,2588,Medium
3735677149,0.0225074481240711,3.751923,6.4756011,2589,Medium
5620285703,0.0224967155644804,3.3263246,6.4652889,2590,Medium
5391546577,0.0224848031040468,3.751575,6.475572,2591,Medium
4347175224,0.0224820121847452,3.2467471,6.553888,2592,Medium
1475243073,0.0224802423334808,3.345045,6.5298338,2593,Medium
5480745141,0.0224741159252578,3.2678305,6.5481186,2594,Medium
3735677147,0.0224713703867578,3.7503769,6.4754465,2595,Medium
1484811401,0.0224490657227459,3.3724634,6.607906,2596,Medium
2278254566,0.0224393769215933,3.3630308,6.5100459,2597,Medium
5618689790,0.0224082230012593,3.3545538,6.6274817,2598,Medium
12070749839,0.0224045017755238,3.3401082,6.5846575,2599,Medium
1489136049,0.0223969004912471,3.3545688,6.6276233,2600,Medium
13694798247,0.0223310529480503,3.7454374,6.4748116,2601,Medium
5391445231,0.022319753128439,3.7469692,6.4749914,2602,Medium
5483266365,0.0222959282075717,3.2783494,6.5442489,2603,Medium
8109997891,0.02228351655832,3.3503044,6.4667046,2604,Medium
1047195520,0.0222721940483078,3.3502779,6.4667614,2605,Medium
2961708913,0.0222179186095322,3.3647642,6.6289635,2606,Medium
2961709183,0.02220659609952,3.364907,6.6294177,2607,Medium
1657488193,0.0222013546169293,3.3433501,6.5287545,2608,Medium
5648000765,0.0221827711786528,3.3329999,6.4709939,2609,Medium
12537251742,0.0221714486686407,3.326671,6.4663963,2610,Medium
1478009538,0.0221709721702233,3.3079107,6.609452,2611,Medium
1632860833,0.0221639835267689,3.3576738,6.5137781,2612,Medium
4023225540,0.0221314228015837,3.3067698,6.6102283,2613,Medium
12537251741,0.0221118636760718,3.326373,6.4661928,2614,Medium
3177970792,0.0221061683854645,3.2890876,6.5208129,2615,Medium
1473154738,0.0221021068037166,3.3668501,6.5581161,2616,Medium
1475383754,0.0221005411660597,3.3175627,6.4604194,2617,Medium
1473129574,0.0220907842937045,3.3668818,6.5564737,2618,Medium
4395384269,0.0220889917520392,3.3581009,6.5132997,2619,Medium
1338037479,0.0220786903100643,3.3657881,6.6175409,2620,Medium
1577560717,0.0220381652541892,3.2808736,6.5761819,2621,Medium
1577560857,0.022026842744177,3.2810317,6.5760405,2622,Medium
1286995345,0.0219960972510579,3.2914868,6.523429,2623,Medium
1286995334,0.0219756305095129,3.2907171,6.5225637,2624,Medium
4411834863,0.0219700486709097,3.3649548,6.6202082,2625,Medium
4395384270,0.0219652383059346,3.3565472,6.5142511,2626,Medium
13169107068,0.0219605187025628,3.274326,6.6046482,2627,Medium
3996776636,0.0219526224430754,3.3657559,6.6176365,2628,Medium
6650880183,0.0219491961925507,3.2743319,6.6046557,2629,Medium
84807466,0.0219461102980384,3.3577829,6.5283184,2630,Medium
4411834833,0.0219441589235673,3.3650173,6.6238677,2631,Medium
4395384258,0.0219425932859103,3.3560068,6.5146948,2632,Medium
2961709213,0.02194120917146,3.3649477,6.6246429,2633,Medium
2961708911,0.0219384409425592,3.3647556,6.6274958,2634,Medium
1338096676,0.0219309304198858,3.3647405,6.6285603,2635,Medium
1577178793,0.0219141395232746,3.6351576,6.6080259,2636,Medium
11699961427,0.0219007294963865,3.7747929,6.4743797,2637,Medium
5612001240,0.0218491995961108,3.3280554,6.465178,2638,Medium
6936026952,0.0218087199210374,3.9395862,6.6122679,2639,Medium
1787931701,0.0217993487854962,3.3284766,6.4651528,2640,Medium
1787931698,0.021776703765472,3.3291548,6.4651404,2641,Medium
6936057130,0.0217747523910009,3.9396168,6.6122162,2642,Medium
5742747073,0.021767967961154,3.3642611,6.5138741,2643,Medium
1060399658,0.0217314137254234,3.3297305,6.4651161,2644,Medium
1047196642,0.0217087687053991,3.3305338,6.4650328,2645,Medium
1577178554,0.0217080199221719,3.6323597,6.6079262,2646,Medium
1060400238,0.0216861236853749,3.3310783,6.4650194,2647,Medium
5478166094,0.021677365190656,3.6344187,6.6078846,2648,Medium
5611999617,0.0216636374981564,3.3314618,6.4650921,2649,Medium
1657488100,0.0216609827212597,3.3458157,6.5269631,2650,Medium
1657488172,0.0216543117434169,3.3447871,6.5282541,2651,Medium
10280972055,0.0216496148304459,3.6326582,6.6079222,2652,Medium
5621936676,0.0216343215002893,3.3322504,6.465278,2653,Medium
5621936741,0.0216298741817274,3.3328673,6.4653666,2654,Medium
5622048076,0.021621183758211,3.3337485,6.4653628,2655,Medium
5611999596,0.0216178936500913,3.3335218,6.4653739,2656,Medium
1288399734,0.0215993102118148,3.2794887,6.5136749,2657,Medium
5604882661,0.0215952940108687,3.2795591,6.5136775,2658,Medium
1787931609,0.021590165980282,3.3343593,6.4653368,2659,Medium
5621936743,0.0215787300182657,3.3355066,6.4653593,2660,Medium
1484811473,0.0215767105725922,3.3792514,6.6061546,2661,Medium
8109997893,0.0215669990810387,3.3502862,6.4666375,2662,Medium
2861190482,0.0215635955209148,3.8753256,6.6369442,2663,Medium
2861190369,0.0215522730109027,3.8753626,6.6368983,2664,Medium
3735677143,0.0215218224929943,3.7713716,6.4751017,2665,Medium
9827856161,0.0215052358099905,3.3357034,6.5955619,2666,Medium
4395916426,0.0214512326560248,3.3579017,6.5285948,2667,Medium
11294691191,0.02142527483748,3.2887926,6.5705429,2668,Medium
4403416302,0.0214235049862155,3.3805511,6.6054033,2669,Medium
2861190452,0.0214168566987735,3.8755285,6.6368545,2670,Medium
2861190337,0.0214055341887614,3.8756603,6.6369638,2671,Medium
11699961428,0.0213911257842369,3.7747611,6.4742487,2672,Medium
5621936731,0.0213721112283448,3.3360551,6.4654953,2673,Medium
5621967027,0.0213710220891052,3.3382503,6.4660519,2674,Medium
5621936744,0.0213707044234936,3.3379649,6.4659962,2675,Medium
1787931639,0.0213543673348989,3.3398317,6.4662281,2676,Medium
84697193,0.0213513722019899,3.3585924,6.5127687,2677,Medium
1060399843,0.0213439978217215,3.3405828,6.4661814,2678,Medium
1047196338,0.0213380983175067,3.3434412,6.4664645,2679,Medium
4403416295,0.0213363057758415,3.3827498,6.6050884,2680,Medium
4543612399,0.0213344678533746,3.4762044,6.6524096,2681,Medium
1473129609,0.0213324030268994,3.3674651,6.5239213,2682,Medium
1473105684,0.0213210805168873,3.3674745,6.5236295,2683,Medium
1787931679,0.0213159978671023,3.3452557,6.4666345,2684,Medium
1060399857,0.0213127077589825,3.3457882,6.4666412,2685,Medium
1060400043,0.0213094403412636,3.3464138,6.4665825,2686,Medium
1047195463,0.0213062183043463,3.347185,6.4665505,2687,Medium
1047196664,0.0213030416482307,3.3476382,6.4665036,2688,Medium
2863362702,0.0213019071281894,3.8757329,6.6370069,2689,Medium
1047195343,0.0212998876825159,3.3483843,6.4665061,2690,Medium
4403416185,0.0212923317790408,3.380675,6.6054227,2691,Medium
12642867960,0.0212315215048273,3.2732051,6.6044462,2692,Medium
7739138244,0.0212247597653812,3.3444918,6.4784589,2693,Medium
1478304374,0.0212152978682368,3.3078693,6.6481605,2694,Medium
11299203407,0.0212134372553691,3.3442747,6.4783642,2695,Medium
3745522221,0.0211744778371509,3.3827993,6.6046047,2696,Medium
4368628258,0.0211731164131014,3.2564602,6.616762,2697,Medium
5391480755,0.0211656739616305,3.7500118,6.4752997,2698,Medium
5632858194,0.0211540564764076,3.7728054,6.4748166,2699,Medium
1073421699,0.0211406010687178,3.2568896,6.6195477,2700,Medium
7739138241,0.021118545999115,3.3430147,6.4777637,2701,Medium
7739138242,0.0211108312628342,3.3414625,6.476825,2702,Medium
3740115869,0.0211102413124127,3.3321619,6.5382539,2703,Medium
7739138243,0.0211031845977559,3.340662,6.4762779,2704,Medium
5633149190,0.0210983288519791,3.7670665,6.4758902,2705,Medium
1790021456,0.0210964228583097,3.3382352,6.4746159,2706,Medium
7739138245,0.0210957648366858,3.3389924,6.4751363,2707,Medium
2961708541,0.0210823321193968,3.3661569,6.6166403,2708,Medium
3997211139,0.0210790420112771,3.3663118,6.616308,2709,Medium
5576175699,0.0210714180365996,3.3577742,6.5135869,2710,Medium
4357965103,0.0210432138683729,3.1732678,6.4821788,2711,Medium
5508778597,0.0210409675186912,3.5405783,6.6355429,2712,Medium
111849297,0.0210353629896872,3.3527774,6.5122491,2713,Medium
2987186863,0.0210222479380098,3.3165105,6.4621752,2714,Medium
7739138214,0.0210210907275677,3.3375557,6.474122,2715,Medium
1475355663,0.0210109254279976,3.3171992,6.4632751,2716,Medium
2840292857,0.0210024392180887,3.3367701,6.4735585,2717,Medium
5635020062,0.0209827666405727,3.7906343,6.471615,2718,Medium
1475355626,0.0209823128325561,3.3174808,6.4636403,2719,Medium
5508778596,0.0209792269380438,3.5409584,6.6354137,2720,Medium
5635020054,0.0209714441305605,3.7838778,6.4724094,2721,Medium
1785475830,0.020970990322544,3.3191648,6.4655098,2722,Medium
5576178180,0.0209669287407962,3.3590497,6.512283,2723,Medium
9414553495,0.0209598947165401,3.5415475,6.6351036,2724,Medium
5508778598,0.0209511589122221,3.5416317,6.6350593,2725,Medium
5391480581,0.0209476419000941,3.7555904,6.4758621,2726,Medium
2840292854,0.0209427180831149,3.3356002,6.4727586,2727,Medium
5391480582,0.020936319390082,3.7559154,6.4758937,2728,Medium
5513739050,0.0209319628331234,3.5422687,6.6347176,2729,Medium
2987173853,0.0209257002824954,3.3223007,6.4689532,2730,Medium
1484934812,0.0209191881374584,3.3580334,6.6231755,2731,Medium
2840292852,0.020918462044632,3.334675,6.4721681,2732,Medium
9534179563,0.0209136970604585,3.7576192,6.4760432,2733,Medium
5513739030,0.0209127667540247,3.5426094,6.6344892,2734,Medium
1577560718,0.020900604699182,3.2818798,6.5772718,2735,Medium
1484934729,0.0208974507334672,3.3569027,6.6232299,2736,Medium
1478304297,0.0208974053526655,3.3133167,6.6484984,2737,Medium
5513739052,0.0208934572229218,3.5427286,6.6344263,2738,Medium
2987173856,0.0208916646812565,3.3225261,6.4692131,2739,Medium
5513739026,0.0208847894898063,3.5433322,6.6341042,2740,Medium
1475355709,0.0208803421712444,3.3227869,6.4694904,2741,Medium
5616308898,0.0208786857719841,3.7977285,6.4713705,2742,Medium
7739138215,0.0208731720045834,3.3330514,6.4710316,2743,Medium
5616388721,0.020867363261972,3.7984835,6.4713662,2744,Medium
5513739020,0.0208657295531125,3.5440135,6.6337139,2745,Medium
2867818755,0.0208488252044972,3.5443394,6.6335094,2746,Medium
13186302214,0.0208447182419477,3.8020568,6.4713457,2747,Medium
5581997394,0.0208434248891006,3.2002292,6.5066791,2748,Medium
5513696738,0.0208402936137866,3.5447276,6.6333182,2749,Medium
1484920808,0.0208251137356341,3.3711706,6.6096471,2750,Medium
5513696730,0.0208204395130639,3.5453359,6.6329842,2751,Medium
5389359034,0.0208118625415517,3.7591663,6.4761505,2752,Medium
1338089593,0.0208045789228866,3.3710741,6.6097537,2753,Medium
5576178177,0.0208005173411388,3.3589149,6.5117814,2754,Medium
3997203061,0.0208001769851264,3.3671272,6.6148486,2755,Medium
2297611837,0.0207833860885152,3.2633934,6.5969028,2756,Medium
111849439,0.0207823423300772,3.3523408,6.5061238,2757,Medium
5246332215,0.0207666859535073,3.7718494,6.4749045,2758,Medium
4347617967,0.0207547734930737,3.2817638,6.5790785,2759,Medium
4347617959,0.0207473537320036,3.2810684,6.5794238,2760,Medium
2297462294,0.0207286795321239,3.1764362,6.4857102,2761,Medium
5513696728,0.020726183588033,3.5458387,6.6326921,2762,Medium
5590275516,0.0207095515242276,3.3501335,6.4997066,2763,Medium
5391615409,0.0207031755215955,3.7514188,6.4754274,2764,Medium
5513696717,0.0206874510738232,3.5464791,6.6323345,2765,Medium
5511821647,0.0206696844899765,3.547145,6.6319621,2766,Medium
6936033638,0.0206695029667699,3.951516,6.5864737,2767,Medium
4366872699,0.0206676196635013,3.1991339,6.5068722,2768,Medium
11699961429,0.0206670297130798,3.7721009,6.4748419,2769,Medium
5632858207,0.0206140476271513,3.7791713,6.4733854,2770,Medium
13167975345,0.0206007737426681,3.6150965,6.6026411,2771,Medium
13167975343,0.0205907899663047,3.6158407,6.6025781,2772,Medium
13167975342,0.0205808061899413,3.6165953,6.6025292,2773,Medium
2297611974,0.0205716165776068,3.2914218,6.5993785,2774,Medium
13167975340,0.0205708224135779,3.6173585,6.6024764,2775,Medium
13167975338,0.0205608613276153,3.6181415,6.6024244,2776,Medium
13167975337,0.0205536230897518,3.6188596,6.602374,2777,Medium
4403416186,0.0205501060776238,3.3798856,6.6051685,2778,Medium
13167975335,0.0205423005797397,3.6196576,6.6023056,2779,Medium
5590275461,0.0205364691467274,3.3494614,6.4973254,2780,Medium
3740115862,0.020529230908864,3.3268168,6.5373092,2781,Medium
13180279326,0.0205263946087607,3.4838194,6.6276873,2782,Medium
13167975331,0.0205210623645666,3.6214427,6.6021878,2783,Medium
3740115853,0.0205196328693146,3.3251159,6.5364774,2784,Medium
4350083650,0.0205175453524386,3.3262182,6.5370484,2785,Medium
4350083646,0.0205158208819758,3.3256913,6.5368242,2786,Medium
35783594,0.020512145037042,3.3857133,6.4655188,2787,Medium
1472319446,0.0205008225270299,3.3846809,6.467558,2788,Medium
2297611735,0.0204598209727374,3.2603156,6.5948316,2789,Medium
4351700152,0.0204592990935184,3.260287,6.5947695,2790,Medium
1472672721,0.0204496783635682,3.36699,6.5493901,2791,Medium
5616383982,0.0204494287691592,3.3738797,6.605123,2792,Medium
5748257400,0.0204482034875146,3.3673149,6.531881,2793,Medium
13415033589,0.0204470916578741,3.3669407,6.5522823,2794,Medium
5590376759,0.0204383558535561,3.3672231,6.5360588,2795,Medium
5748266117,0.0204368809775024,3.3673485,6.5298519,2796,Medium
5616551361,0.0204347026990231,3.3739373,6.6050377,2797,Medium
1473129600,0.0204255584674903,3.3674316,6.5264222,2798,Medium
5576178330,0.0204199993192879,3.3552597,6.5154488,2799,Medium
5511821631,0.0203732797839873,3.5479563,6.6315119,2800,Medium
9880516868,0.0203721906447477,3.3918339,6.6055156,2801,Medium
13006871559,0.0203543332992977,3.3914898,6.6050556,2802,Medium
6291362270,0.0203451890677648,3.3914423,6.6049922,2803,Medium
5483266367,0.0203411501764178,3.277002,6.544607,2804,Medium
6291362269,0.0203222944533315,3.3902692,6.6033766,2805,Medium
36261281,0.0203134225066085,3.3111788,6.611309,2806,Medium
4395916464,0.0202922296722371,3.3575517,6.5277026,2807,Medium
5511821708,0.020286897428043,3.5485236,6.6311902,2808,Medium
5632858196,0.02028077101982,3.783832,6.4724219,2809,Medium
5632858202,0.0202694485098079,3.7796163,6.473287,2810,Medium
5492650648,0.0202671340889236,3.2402788,6.551046,2811,Medium
5492650601,0.0202649558104443,3.241607,6.5516481,2812,Medium
36261293,0.0202633221015849,3.3107587,6.6095969,2813,Medium
1478009636,0.0202567645757462,3.3108303,6.6099028,2814,Medium
2158182186,0.0202354355989698,3.3452809,6.4962622,2815,Medium
2451573457,0.0202346868157426,3.3456822,6.4962254,2816,Medium
6291362268,0.0202326219892674,3.3893207,6.602088,2817,Medium
2251378577,0.0202223205472924,3.3509223,6.5019421,2818,Medium
2251378477,0.0202109980372803,3.3509053,6.5019744,2819,Medium
3745522198,0.020171925167058,3.3880457,6.6028888,2820,Medium
125664368,0.0201708587182192,3.3648459,6.5157785,2821,Medium
4414876141,0.0201694972941697,3.3876968,6.6030425,2822,Medium
1286991735,0.0201544762488229,3.3360162,6.4910466,2823,Medium
5483266364,0.0201505734998808,3.2797837,6.5434001,2824,Medium
9871638591,0.0201392509898687,3.2794747,6.5435696,2825,Medium
4395916597,0.0201287680246871,3.3630463,6.5230996,2826,Medium
2251378543,0.0201133839329271,3.3507871,6.5016973,2827,Medium
1286929518,0.0201078020943239,3.3369446,6.4928809,2828,Medium
2251378550,0.020102061422915,3.3508375,6.5017146,2829,Medium
10985369557,0.0200876530183905,3.3631595,6.5229424,2830,Medium
4403416294,0.0200833418422336,3.381795,6.6050068,2831,Medium
5389359045,0.0200817988949774,3.7795874,6.4731909,2832,Medium
8919103110,0.0200791441180808,3.381798,6.6052816,2833,Medium
1472672738,0.0200783499540519,3.3654401,6.5162744,2834,Medium
111849177,0.0200742203011016,3.3541225,6.5126448,2835,Medium
4403416289,0.0200641457631349,3.3817805,6.6055922,2836,Medium
2026115442,0.0200342625052471,3.7798181,6.4731416,2837,Medium
7393483444,0.020022939995235,3.7802711,6.4730441,2838,Medium
11292789287,0.02000494650738,3.3167363,6.5297848,2839,Medium
1484811340,0.0199960745606571,3.3754613,6.6052774,2840,Medium
10269793294,0.0199897212484258,3.2569371,6.6197673,2841,Medium
4570679750,0.0199738606582485,3.3290948,6.5381547,2842,Medium
1484811384,0.0199717504509717,3.376056,6.6054564,2843,Medium
1484811448,0.019959588396129,3.3766852,6.6056238,2844,Medium
4570679751,0.0199584765664885,3.3290646,6.5373731,2845,Medium
1484811425,0.0199576370216579,3.378586,6.6059448,2846,Medium
7338502202,0.0199550049351621,3.7894695,6.4715927,2847,Medium
5602344945,0.0199527132046787,3.307913,6.6481615,2848,Medium
3740115858,0.0199523047774638,3.3269584,6.5368699,2849,Medium
3745522190,0.0199421621682947,3.3886425,6.6024878,2850,Medium
4350083653,0.0199404830786335,3.3277553,6.5370693,2851,Medium
4357965096,0.0199404830786335,3.175144,6.4810874,2851,Medium
3745522192,0.0199398477474104,3.3880189,6.6026824,2853,Medium
3735677136,0.019935332357646,3.7720816,6.4749531,2854,Medium
7338502208,0.0199348558592287,3.7940481,6.4713594,2855,Medium
1484811493,0.0199225349715802,3.3773397,6.6057328,2856,Medium
12706365753,0.0199182237954233,3.3779222,6.6058196,2857,Medium
1484811423,0.0199118477927912,3.3779781,6.605829,2858,Medium
8919103098,0.0199099871799235,3.3864328,6.6036939,2859,Medium
2297333039,0.0199067424526054,3.2044123,6.4591694,2860,Medium
4395544426,0.0199036792484939,3.3437679,6.4963127,2861,Medium
3745522215,0.019902363205246,3.3857153,6.6040415,2862,Medium
2162793153,0.0199019774684319,3.3432716,6.496372,2863,Medium
4403416324,0.0198989142643204,3.3850953,6.6043929,2864,Medium
4395544427,0.0198917667880603,3.3421101,6.4965344,2865,Medium
4403416325,0.0198908818624281,3.3836412,6.6047185,2866,Medium
111762468,0.0198774264547383,3.3713427,6.5200841,2867,Medium
2846804461,0.0198426193798713,3.3348794,6.4890076,2868,Medium
4403430128,0.0198356307364169,3.3811223,6.6055065,2869,Medium
4570703138,0.0198323179378963,3.3554327,6.5125622,2870,Medium
4350083469,0.0198243082264048,3.3214895,6.5343703,2871,Medium
1790033633,0.0198162758245124,3.3335111,6.4887574,2872,Medium
4350083470,0.0198108301283142,3.3210262,6.5348516,2873,Medium
4395916465,0.0198044541256821,3.3589236,6.5271697,2874,Medium
5576178332,0.019802117014397,3.3522698,6.5181625,2875,Medium
3740115848,0.0198020716335954,3.3233851,6.5360049,2876,Medium
4350083466,0.0198003925439342,3.3228274,6.5352899,2877,Medium
11292789301,0.0197980554326492,3.316977,6.5307299,2878,Medium
4570679635,0.0197906810523807,3.319875,6.5340419,2879,Medium
5594529432,0.0197844865729553,3.3711124,6.5206478,2880,Medium
12704270957,0.0197830343873024,3.3180606,6.532804,2881,Medium
4350083602,0.0197810376320297,3.3192623,6.533629,2882,Medium
4350083597,0.0197783374743314,3.3171419,6.5313734,2883,Medium
4570679639,0.0197782920935298,3.3173924,6.5321174,2884,Medium
2846804463,0.0197765449326662,3.3341552,6.4893037,2885,Medium
10023320005,0.0197489534052619,3.3295235,6.4843882,2886,Medium
1578567624,0.0197396049601216,3.3010359,6.6113133,2887,Medium
1578568240,0.0197217476146716,3.2996452,6.6126462,2888,Medium
2844987529,0.0197059777860975,3.338109,6.4954653,2889,Medium
111849332,0.019705138241267,3.3527358,6.5084489,2890,Medium
4566975042,0.0197036633652133,3.7939835,6.4714925,2891,Medium
1578568177,0.0197009405171142,3.298635,6.613416,2892,Medium
5576882409,0.0196934753752425,3.3527732,6.5112764,2893,Medium
2297450459,0.0196844445957137,3.1702377,6.4747694,2894,Medium
1577560863,0.0196819032708212,3.2814496,6.5761997,2895,Medium
5455447545,0.0196731901569041,3.3296929,6.4844667,2896,Medium
1577561221,0.0196705807608091,3.2814794,6.5763114,2897,Medium
2845034887,0.0196705353800074,3.3357937,6.491084,2898,Medium
1286991737,0.0196421269981734,3.3373987,6.493911,2899,Medium
5590275497,0.0196281270208638,3.3500811,6.4990671,2900,Medium
2846804469,0.0196277412840497,3.3352625,6.4898008,2901,Medium
4395544449,0.0196263117887977,3.3375834,6.4943359,2902,Medium
177197570,0.0196243377239258,3.370879,6.5212205,2903,Medium
177197233,0.0196138774491451,3.3709305,6.5213287,2904,Medium
2846804437,0.0196094301305832,3.3313384,6.4862237,2905,Medium
4395916451,0.0195888499370341,3.3585656,6.5301876,2906,Medium
98952500,0.0195859455657284,3.3591208,6.5316586,2907,Medium
2297450461,0.0195815436279681,3.170312,6.474786,2908,Medium
4395534699,0.0195793199686872,3.3584918,6.5322474,2909,Medium
2297450495,0.0195790703742781,3.1714649,6.4749314,2910,Medium
98953301,0.0195784804238566,3.3583818,6.5325126,2911,Medium
4395916456,0.019577255142212,3.3586755,6.5319237,2912,Medium
4394219591,0.019576869405398,3.3585883,6.5320822,2913,Medium
4395534662,0.0195760979317699,3.3563621,6.5367913,2914,Medium
2162793159,0.0195649796353652,3.3513974,6.4889866,2915,Medium
4395534643,0.019564480446547,3.3574462,6.5341108,2916,Medium
1494232539,0.0195598062239769,3.3519674,6.5050738,2917,Medium
98953312,0.0195516830604812,3.3577542,6.5333481,2918,Medium
4395534687,0.0195477576211383,3.356637,6.5361186,2919,Medium
4395534677,0.0195456474138615,3.3572231,6.5347318,2920,Medium
4395534681,0.0195418127361219,3.3569933,6.535304,2921,Medium
5576882410,0.0195400428848575,3.3522263,6.5057784,2922,Medium
13169113501,0.0195372973463576,3.2742943,6.6047657,2923,Medium
1494232533,0.0195311482477337,3.3512941,6.503211,2924,Medium
4395534660,0.0195269959043826,3.356075,6.5375307,2925,Medium
13169107099,0.0195259748363454,3.2741925,6.6047541,2926,Medium
5590275460,0.0195255210283289,3.3495321,6.4973002,2927,Medium
5590275492,0.0195222989914116,3.3497421,6.4978699,2928,Medium
5623986057,0.0195202568553373,3.3560304,6.5376171,2929,Medium
4324504674,0.0195182827904654,3.3523174,6.5060398,2930,Medium
5590275494,0.0195149019207424,3.349959,6.4985147,2931,Medium
1578456917,0.0195066199244409,3.2981556,6.6138445,2932,Medium
4395916410,0.0195055534756021,3.3556036,6.538307,2933,Medium
2961709149,0.0194897382662264,3.3633319,6.6267921,2934,Medium
2158182182,0.0194779165673961,3.348864,6.4966738,2935,Medium
4395947453,0.0194483055943183,3.36532,6.5174342,2936,Medium
6442021228,0.0194449701053969,3.5179384,6.5916689,2937,Medium
5610846121,0.0194300398216534,3.3624904,6.6266902,2938,Medium
5610846123,0.0194167205563686,3.3600014,6.6238648,2939,Medium
5590275462,0.0194152229899141,3.3489143,6.4975792,2940,Medium
2158182184,0.0194090058200878,3.3463334,6.4962221,2941,Medium
2158182183,0.0194077578480423,3.3484913,6.4966794,2942,Medium
1475157209,0.0194002927061706,3.3646889,6.5203395,2943,Medium
11936944190,0.0193914434498485,3.3643764,6.5208918,2944,Medium
4395544419,0.0193848405432081,3.3477723,6.4962701,2945,Medium
8599828929,0.0193839329271751,3.6521624,6.6183983,2946,Medium
1472672867,0.019379780583824,3.3653427,6.5176176,2947,Medium
11806322059,0.0193795990606174,3.273448,6.5910211,2948,Medium
11806322067,0.0193738810796092,3.2718109,6.5913145,2949,Medium
12642867967,0.0193595407462872,3.2718857,6.5923365,2950,Medium
2297576146,0.0193346493765812,3.3020957,6.5550762,2951,Medium
9526595737,0.0193219427521187,3.302622,6.5538445,2952,Medium
1472672674,0.0193181307647799,3.3649885,6.5197898,2953,Medium
5581997400,0.0193163609135155,3.193774,6.5073938,2954,Medium
2297462230,0.0193104160284991,3.1735574,6.4821525,2955,Medium
1657488160,0.019307171301181,3.3464219,6.5281057,2956,Medium
1657488134,0.0192975732616316,3.3463052,6.527524,2957,Medium
4366872708,0.0192826429778882,3.2002235,6.5089185,2958,Medium
2297462627,0.0192756543344338,3.199979,6.5096994,2959,Medium
11664470205,0.0192578196793846,3.3029481,6.5531602,2960,Medium
5611640234,0.019253599264831,3.317972,6.4647267,2961,Medium
1475355711,0.0192422767548188,3.3177641,6.4644839,2962,Medium
2297503975,0.0192370125818272,3.1982695,6.508427,2963,Medium
4366872705,0.0192333140464926,3.198877,6.5088835,2964,Medium
4366885334,0.0192324518112612,3.1986314,6.5087172,2965,Medium
9411789031,0.019204973735861,3.1951989,6.5079059,2966,Medium
1796677863,0.0192012071293239,3.4834935,6.6277499,2967,Medium
1577179903,0.0191873432944192,3.6480082,6.6164315,2968,Medium
5581858902,0.0191649478688041,3.1946047,6.5077547,2969,Medium
2297365308,0.019161566999081,3.1704824,6.4697754,2970,Medium
1796677801,0.0191532850027795,3.4831408,6.6246074,2971,Medium
1796677861,0.0191514243899118,3.4837188,6.6277046,2972,Medium
5505964493,0.019146319049726,3.650588,6.6177219,2973,Medium
